year,sworn,civil,murder,rape,robbery,assault,burglary,larceny,auto,citypop,term2,term4,a0_5,a5_9,a10_14,a15_19,citybla,cityfemh,price,total_crime,murder_level,rape_level,robbery_level,assault_level,burglary_level,larceny_level,auto_level,total_crime_level
1982,625.0,278.0,43343.0,441.0,3194.0,2880.0,12780.0,20947.0,3007.0,355868.0,0.0,1.0,0.06889712810516357,0.06641232967376709,0.07239538431167603,0.08249777555465698,46.29998779296875,16.65998840332031,0.9649996757507324,43343.0,2,2,2,2,2,2,1,2
1983,625.0,282.0,40166.0,478.0,3289.0,2912.0,11647.0,19000.0,2742.0,362344.0,0.0,1.0,0.07007038593292236,0.06680941581726074,0.07088965177536011,0.07991749048233032,46.0,16.88999938964844,0.995999813079834,40166.0,1,2,2,2,2,1,1,1
1984,617.0,306.0,41268.0,426.0,3170.0,2677.0,12413.0,19544.0,2923.0,358566.0,0.0,1.0,0.07120370864868164,0.06719297170639038,0.06943517923355103,0.07742512226104736,45.69998168945312,17.1199951171875,1.038999557495117,41268.0,2,2,2,2,2,1,1,2
1985,617.0,298.0,42823.0,531.0,3316.0,2761.0,11846.0,20866.0,3408.0,362095.0,0.0,1.0,0.07229912281036377,0.06756371259689331,0.06802946329116821,0.07501614093780518,45.39999389648438,17.34999084472656,1.07599925994873,42823.0,2,3,2,2,2,2,1,2
1986,635.0,309.0,45947.0,538.0,3787.0,2531.0,12231.0,22672.0,4059.0,370556.0,0.0,1.0,0.07335841655731201,0.06792217493057251,0.06667006015777588,0.07268655300140381,45.0999755859375,17.57998657226562,1.095999717712402,45947.0,2,3,2,2,2,2,1,2
1987,607.0,297.0,44535.0,538.0,3176.0,2657.0,10793.0,22448.0,4809.0,365983.0,0.0,1.0,0.07438337802886963,0.06826907396316528,0.06535464525222778,0.07043236494064331,44.79998779296875,17.80999755859375,1.13599967956543,44535.0,2,3,2,2,1,2,2,2
1988,590.0,234.0,46615.0,498.0,3141.0,2298.0,10962.0,23661.0,5943.0,367782.0,0.0,1.0,0.07537573575973511,0.06860488653182983,0.06408119201660156,0.06825011968612671,44.5,18.03999328613281,1.182999610900879,46615.0,2,2,2,2,2,2,2,2
1989,610.0,376.0,45914.0,442.0,3224.0,1760.0,9874.0,23941.0,6544.0,366305.0,0.0,1.0,0.07633692026138306,0.06893020868301392,0.06284767389297485,0.06613630056381226,44.19998168945312,18.26998901367188,1.239999771118164,45914.0,2,2,2,1,1,2,2,2
1990,627.0,331.0,40595.0,517.0,3230.0,1952.0,8500.0,19077.0,7173.0,372242.0,0.0,1.0,0.07726836204528809,0.06924545764923096,0.06165233254432678,0.0640878677368164,43.89999389648438,18.5,1.306999206542969,40595.0,2,3,2,1,1,1,2,2
1970,554.0,67.0,19828.0,122.0,548.0,647.0,5656.0,10285.0,2538.0,368000.0,0.0,1.0,0.08219367265701294,0.0973891019821167,0.1005663275718689,0.09545516967773438,13.59999847412109,12.5,0.3879997730255127,19828.0,0,0,0,0,0,0,1,0
1971,598.0,80.0,20595.0,144.0,521.0,1142.0,6314.0,9772.0,2657.0,370000.0,0.0,1.0,0.08175396919250488,0.09496200084686279,0.09750872850418091,0.09493488073348999,13.69999694824219,12.30999755859375,0.4049999713897705,20595.0,0,0,0,0,0,0,1,0
1972,577.0,77.0,22062.0,133.0,671.0,782.0,7220.0,10495.0,2718.0,376010.0,0.0,1.0,0.08133101463317871,0.09262704849243164,0.09456729888916016,0.09443438053131104,13.79999542236328,12.1199951171875,0.4179999828338623,22062.0,0,0,0,0,0,0,1,0
1973,621.0,96.0,23121.0,166.0,696.0,661.0,8164.0,10134.0,3257.0,382300.0,0.0,1.0,0.08092385530471802,0.09037911891937256,0.09173542261123657,0.09395253658294678,13.89999389648438,11.93000030517578,0.4440000057220459,23121.0,0,0,0,0,1,0,1,0
1974,629.0,97.0,27401.0,201.0,938.0,572.0,10144.0,11588.0,3905.0,381800.0,0.0,1.0,0.0805315375328064,0.08821344375610352,0.08900719881057739,0.09348833560943604,14.0,11.73999786376953,0.492999792098999,27401.0,0,1,0,0,1,0,1,0
1975,598.0,122.0,33540.0,249.0,992.0,1364.0,11460.0,15838.0,3576.0,384081.0,0.0,1.0,0.08015334606170654,0.08612555265426636,0.08637702465057373,0.09304076433181763,14.09999847412109,11.54999542236328,0.5379996299743652,33540.0,1,1,0,1,2,1,1,1
1976,620.0,120.0,32956.0,228.0,770.0,1326.0,9636.0,17928.0,3032.0,376522.0,0.0,1.0,0.07978850603103638,0.08411145210266113,0.08383971452713013,0.09260904788970947,14.19999694824219,11.35999298095703,0.5689997673034668,32956.0,1,1,0,1,1,1,1,1
1977,672.0,190.0,27970.0,251.0,775.0,1602.0,8914.0,13075.0,3286.0,373570.0,0.0,1.0,0.0794363021850586,0.08216714859008789,0.081390380859375,0.09219229221343994,14.29999542236328,11.16999816894531,0.6059999465942383,27970.0,0,1,0,1,1,0,1,0
1978,693.0,180.0,27638.0,314.0,1023.0,2203.0,10014.0,10867.0,3150.0,381184.0,0.0,1.0,0.07909613847732544,0.08028918504714966,0.0790245532989502,0.09178972244262695,14.39999389648438,10.97999572753906,0.6519999504089355,27638.0,0,1,0,2,1,0,1,0
1979,707.0,186.0,33577.0,311.0,1188.0,2230.0,12031.0,13792.0,3942.0,381348.0,0.0,1.0,0.07876735925674438,0.07847410440444946,0.07673805952072144,0.09140068292617798,14.5,10.78999328613281,0.7259998321533203,33577.0,1,1,1,2,2,1,1,1
1980,725.0,190.0,36194.0,337.0,1251.0,2074.0,13476.0,15365.0,3615.0,401577.0,0.0,1.0,0.07844942808151245,0.07671892642974854,0.07452696561813354,0.09102445840835571,14.59999847412109,10.59999847412109,0.8239998817443848,36194.0,1,2,1,2,2,1,1,1
1981,736.0,195.0,35128.0,336.0,1491.0,2236.0,12364.0,14827.0,3809.0,414523.0,0.0,1.0,0.07815223932266235,0.07686245441436768,0.07419157028198242,0.08924674987792969,14.73999786376953,10.79999542236328,0.9089999198913574,35128.0,1,2,1,2,2,1,1,1
1982,767.0,216.0,38195.0,386.0,1801.0,2010.0,12682.0,16274.0,4953.0,425093.0,0.0,1.0,0.07786130905151367,0.07700300216674805,0.0738632082939148,0.08750647306442261,14.87999725341797,11.0,0.9649996757507324,38195.0,1,2,1,1,2,1,2,1
1983,746.0,198.0,36369.0,533.0,1917.0,2174.0,12334.0,15142.0,4208.0,441281.0,0.0,1.0,0.07757645845413208,0.07714056968688965,0.07354170083999634,0.08580237627029419,15.01999664306641,11.19999694824219,0.995999813079834,36369.0,1,3,1,2,2,1,2,1
1984,763.0,207.0,39711.0,516.0,1603.0,2075.0,12432.0,18868.0,4152.0,439249.0,0.0,1.0,0.07729744911193848,0.0772753357887268,0.07322680950164795,0.08413344621658325,15.15999603271484,11.39999389648438,1.038999557495117,39711.0,1,3,1,2,2,1,2,1
1985,732.0,187.0,49633.0,485.0,1585.0,2197.0,14730.0,24312.0,6263.0,443575.0,0.0,1.0,0.07702410221099854,0.07740730047225952,0.0729183554649353,0.08249849081039429,15.29999542236328,11.59999847412109,1.07599925994873,49633.0,2,2,1,2,2,2,2,2
1986,737.0,180.0,57394.0,425.0,1484.0,2270.0,17048.0,29404.0,6703.0,444119.0,0.0,1.0,0.0767562985420227,0.07753664255142212,0.0726161003112793,0.08089649677276611,15.43999481201172,11.79999542236328,1.095999717712402,57394.0,2,2,1,2,3,2,2,2
1987,767.0,218.0,56057.0,381.0,1322.0,2047.0,17345.0,28159.0,6755.0,441408.0,0.0,1.0,0.07649385929107666,0.07766342163085938,0.07231992483139038,0.0793265700340271,15.57999420166016,12.0,1.13599967956543,56057.0,2,2,1,1,3,2,2,2
1988,796.0,187.0,50317.0,377.0,1365.0,2184.0,14693.0,25931.0,5707.0,440136.0,0.0,1.0,0.07623660564422607,0.07778763771057129,0.07202953100204468,0.07778763771057129,15.71999359130859,12.19999694824219,1.182999610900879,50317.0,2,2,1,2,2,2,2,2
1989,810.0,219.0,48320.0,352.0,1617.0,2277.0,13675.0,23736.0,6602.0,431982.0,0.0,1.0,0.07598435878753662,0.07790946960449219,0.07174485921859741,0.0762789249420166,15.85999298095703,12.39999389648438,1.239999771118164,48320.0,2,2,1,2,2,2,2,2
1990,882.0,300.0,47190.0,422.0,1398.0,2925.0,11440.0,25657.0,5280.0,444719.0,0.0,1.0,0.07573699951171875,0.07802891731262207,0.07146573066711426,0.07479941844940186,16.0,12.59999847412109,1.306999206542969,47190.0,2,2,1,2,2,2,2,2
1970,525.0,91.0,18339.0,71.0,753.0,1137.0,3739.0,9266.0,3340.0,347000.0,0.0,1.0,0.09149503707885742,0.1110116243362427,0.0936436653137207,0.08325868844985962,9.599998474121094,11.69999694824219,0.3879997730255127,18339.0,0,0,0,0,0,0,1,0
1971,558.0,119.0,17328.0,122.0,482.0,1085.0,3706.0,9017.0,2892.0,357000.0,0.0,1.0,0.09036970138549805,0.1076703667640686,0.0926324725151062,0.08464139699935913,9.839996337890625,11.70999908447266,0.4049999713897705,17328.0,0,0,0,0,0,0,1,0
1972,560.0,113.0,19323.0,125.0,692.0,1092.0,4064.0,10326.0,3000.0,365067.0,0.0,1.0,0.08925527334213257,0.1043616533279419,0.09163117408752441,0.0860106348991394,10.07999420166016,11.71999359130859,0.4179999828338623,19323.0,0,0,0,0,0,0,1,0
1973,575.0,125.0,21262.0,154.0,817.0,1046.0,5000.0,10727.0,3481.0,376000.0,0.0,1.0,0.08815169334411621,0.1010851263999939,0.09063959121704102,0.08736652135848999,10.31999969482422,11.72999572753906,0.4440000057220459,21262.0,0,0,0,0,0,0,1,0
1974,588.0,122.0,24127.0,187.0,1233.0,1061.0,6106.0,12638.0,2866.0,376000.0,0.0,1.0,0.08705878257751465,0.09784018993377686,0.08965754508972168,0.08870935440063477,10.55999755859375,11.73999786376953,0.492999792098999,24127.0,0,0,1,0,0,0,1,0
1975,571.0,125.0,23771.0,178.0,1211.0,1115.0,5225.0,13872.0,2134.0,391389.0,0.0,1.0,0.08597636222839355,0.09462642669677734,0.08868497610092163,0.09003931283950806,10.79999542236328,11.75,0.5379996299743652,23771.0,0,0,1,0,0,1,0,0
1976,544.0,131.0,22412.0,193.0,788.0,1008.0,4323.0,13983.0,2098.0,388592.0,0.0,1.0,0.08490431308746338,0.09144347906112671,0.08772170543670654,0.09135651588439941,11.03999328613281,11.75999450683594,0.5689997673034668,22412.0,0,0,0,0,0,1,0,0
1977,534.0,127.0,22020.0,172.0,809.0,906.0,4930.0,12895.0,2277.0,367281.0,0.0,1.0,0.0838424563407898,0.0882907509803772,0.08676761388778687,0.09266114234924316,11.27999877929688,11.76999664306641,0.6059999465942383,22020.0,0,0,0,0,0,0,0,0
1978,550.0,127.0,21459.0,162.0,878.0,792.0,5048.0,12811.0,1744.0,364446.0,0.0,1.0,0.08279067277908325,0.08516794443130493,0.08582252264022827,0.09395349025726318,11.51999664306641,11.77999877929688,0.6519999504089355,21459.0,0,0,0,0,0,0,0,0
1979,553.0,155.0,24352.0,193.0,954.0,830.0,5140.0,14875.0,2320.0,370326.0,0.0,1.0,0.08174878358840942,0.08207458257675171,0.08488637208938599,0.09523355960845947,11.75999450683594,11.78999328613281,0.7259998321533203,24352.0,0,0,0,0,0,1,0,0
1980,540.0,147.0,24430.0,213.0,1053.0,679.0,5351.0,15138.0,1958.0,312919.0,0.0,1.0,0.08071666955947876,0.07901018857955933,0.08395904302597046,0.09650170803070068,12.0,11.79999542236328,0.8239998817443848,24430.0,0,1,0,0,0,1,0,0
1981,556.0,136.0,24351.0,186.0,899.0,470.0,5933.0,15239.0,1596.0,322883.0,0.0,1.0,0.08088088035583496,0.08088088035583496,0.08291691541671753,0.09380114078521729,12.10999298095703,11.94999694824219,0.9089999198913574,24351.0,0,0,0,0,0,1,0,0
1982,572.0,159.0,24377.0,175.0,743.0,1512.0,5352.0,15345.0,1230.0,324936.0,0.0,1.0,0.08104318380355835,0.082730233669281,0.08188670873641968,0.09113144874572754,12.21999359130859,12.09999847412109,0.9649996757507324,24377.0,0,0,0,1,0,1,0,0
1983,544.0,158.0,24259.0,157.0,622.0,1584.0,5393.0,15246.0,1230.0,327276.0,0.0,1.0,0.08120369911193848,0.08455848693847656,0.0808681845664978,0.08849203586578369,12.32999420166016,12.25,0.995999813079834,24259.0,0,0,0,1,0,1,0,0
1984,578.0,163.0,21867.0,202.0,530.0,1654.0,4045.0,14365.0,1047.0,357790.0,0.0,1.0,0.08136236667633057,0.08636617660522461,0.07986122369766235,0.08588248491287231,12.43999481201172,12.39999389648438,1.038999557495117,21867.0,0,1,0,1,0,1,0,0
1985,574.0,164.0,22720.0,214.0,591.0,1669.0,4751.0,14279.0,1192.0,362883.0,0.0,1.0,0.0815192461013794,0.08815354108810425,0.07886552810668945,0.08330219984054565,12.54999542236328,12.54999542236328,1.07599925994873,22720.0,0,1,0,1,0,1,0,0
1986,581.0,169.0,22511.0,225.0,627.0,1844.0,4643.0,13927.0,1215.0,332368.0,0.0,1.0,0.08167433738708496,0.0899209976196289,0.07788091897964478,0.08075076341629028,12.65999603271484,12.69999694824219,1.095999717712402,22511.0,0,1,0,1,0,1,0,0
1987,587.0,161.0,24383.0,189.0,570.0,1749.0,5338.0,15292.0,1217.0,374934.0,0.0,1.0,0.08182775974273682,0.09166878461837769,0.07690727710723877,0.07822763919830322,12.76999664306641,12.84999847412109,1.13599967956543,24383.0,0,0,0,1,0,1,0,0
1988,603.0,147.0,23944.0,216.0,710.0,1820.0,4580.0,15185.0,1405.0,377958.0,0.0,1.0,0.08197945356369019,0.09339725971221924,0.07594436407089233,0.07573235034942627,12.87999725341797,13.0,1.182999610900879,23944.0,0,1,0,1,0,1,0,0
1989,631.0,148.0,23345.0,188.0,639.0,1901.0,4760.0,14368.0,1466.0,355110.0,0.0,1.0,0.08212953805923462,0.09510672092437744,0.07499206066131592,0.073264479637146,12.98999786376953,13.14999389648438,1.239999771118164,23345.0,0,0,0,1,0,1,0,0
1990,606.0,149.0,23673.0,217.0,604.0,2307.0,4190.0,14997.0,1347.0,335795.0,0.0,1.0,0.08227795362472534,0.09679758548736572,0.07405012845993042,0.0708235502243042,13.09999847412109,13.29999542236328,1.306999206542969,23673.0,0,1,0,2,0,1,0,0
1970,7780.0,883.0,63893.0,452.0,6377.0,3947.0,15163.0,23422.0,14180.0,1949000.0,0.0,1.0,0.08199942111968994,0.09587305784225464,0.1010498404502869,0.08966100215911865,33.5,18.89999389648438,0.3880000114440918,63893.0,3,2,3,3,2,2,3,3
1971,7556.0,946.0,83109.0,546.0,9243.0,4970.0,20914.0,29156.0,17845.0,1920000.0,0.0,1.0,0.08033835887908936,0.09316426515579224,0.09909987449645996,0.08998888731002808,33.92999267578125,18.86000061035156,0.4049999713897705,83109.0,3,3,3,3,3,2,3,3
1972,8183.0,938.0,75268.0,588.0,9710.0,4603.0,21182.0,22732.0,16040.0,1951890.0,0.0,1.0,0.0786697268486023,0.09044313430786133,0.0971410870552063,0.09031832218170166,34.3599853515625,18.81999206542969,0.4179999828338623,75268.0,3,3,3,3,3,2,3,3
1973,8026.0,928.0,72263.0,694.0,8481.0,4983.0,18790.0,21490.0,17395.0,1932547.0,0.0,1.0,0.07699346542358398,0.08770960569381714,0.09517335891723633,0.09064924716949463,34.78997802734375,18.77999877929688,0.4440000057220459,72263.0,3,3,3,3,3,2,3,3
1974,8245.0,1002.0,81706.0,796.0,10069.0,5237.0,21295.0,27061.0,16804.0,1899898.0,0.0,1.0,0.07530957460403442,0.08496356010437012,0.09319663047790527,0.09098160266876221,35.22000122070312,18.739990234375,0.492999792098999,81706.0,3,3,3,3,3,2,3,3
1975,8085.0,942.0,84195.0,716.0,10405.0,4776.0,22480.0,29656.0,15728.0,1883253.0,0.0,1.0,0.07361793518066406,0.08220493793487549,0.09121084213256836,0.09131556749343872,35.64999389648438,18.69999694824219,0.5379996299743652,84195.0,3,3,3,3,3,3,3,3
1976,8154.0,878.0,77011.0,764.0,7786.0,4225.0,20048.0,30242.0,13608.0,1916665.0,0.0,1.0,0.0719185471534729,0.07943367958068848,0.08921593427658081,0.09165102243423462,36.07998657226562,18.65998840332031,0.5689997673034668,77011.0,3,3,3,3,3,3,3,3
1977,8188.0,1064.0,71827.0,771.0,6999.0,3954.0,19108.0,28301.0,12371.0,1897706.0,0.0,1.0,0.07021135091781616,0.07664966583251953,0.08721190690994263,0.09198802709579468,36.50997924804688,18.6199951171875,0.6059999465942383,71827.0,3,3,3,3,3,2,3,3
1978,8209.0,1046.0,72948.0,724.0,7069.0,4224.0,19154.0,29690.0,11736.0,1885533.0,0.0,1.0,0.06849628686904907,0.07385283708572388,0.08519864082336426,0.09232664108276367,36.93997192382812,18.57998657226562,0.6519999504089355,72948.0,3,3,3,3,3,3,3,3
1979,7903.0,845.0,82586.0,838.0,8838.0,4476.0,20965.0,33863.0,13221.0,1757368.0,0.0,1.0,0.06677329540252686,0.07104307413101196,0.08317601680755615,0.09266674518585205,37.3699951171875,18.53999328613281,0.7259998321533203,82586.0,3,3,3,3,3,3,3,3
1980,7454.0,863.0,101144.0,937.0,10883.0,5043.0,24940.0,40910.0,17995.0,1681175.0,0.0,1.0,0.06504237651824951,0.06822031736373901,0.08114403486251831,0.09300845861434937,37.79998779296875,18.5,0.8239998817443848,101144.0,3,3,3,3,3,3,3,3
1981,7472.0,877.0,100592.0,936.0,10816.0,5502.0,26676.0,39731.0,16569.0,1686834.0,0.0,1.0,0.06600624322891235,0.06824517250061035,0.07939755916595459,0.09040212631225586,38.00997924804688,18.67999267578125,0.9089999198913574,100592.0,3,3,3,3,3,3,3,3
1982,7377.0,904.0,94641.0,839.0,10604.0,5734.0,23127.0,40099.0,13906.0,1687556.0,0.0,1.0,0.06696426868438721,0.06826984882354736,0.07766169309616089,0.08781164884567261,38.22000122070312,18.86000061035156,0.9649996757507324,94641.0,3,3,3,3,3,3,3,3
1983,7218.0,824.0,89764.0,822.0,10744.0,5096.0,21254.0,37611.0,13926.0,1692364.0,0.0,1.0,0.06791651248931885,0.06829440593719482,0.07593631744384766,0.08523678779602051,38.42999267578125,19.03999328613281,0.995999813079834,89764.0,3,3,3,3,3,3,3,3
1984,7075.0,819.0,82529.0,937.0,9365.0,5034.0,18318.0,35286.0,13325.0,1667545.0,0.0,1.0,0.06886297464370728,0.06831878423690796,0.07422131299972534,0.08267748355865479,38.63998413085938,19.21998596191406,1.038999557495117,82529.0,3,3,3,3,3,3,3,3
1985,6966.0,798.0,83667.0,1021.0,9381.0,5534.0,19007.0,35815.0,12636.0,1640102.0,0.0,1.0,0.06980383396148682,0.06834304332733154,0.07251667976379395,0.08013355731964111,38.8499755859375,19.39999389648438,1.07599925994873,83667.0,3,3,3,3,3,3,3,3
1986,6868.0,785.0,86094.0,1086.0,9647.0,6131.0,19174.0,36619.0,13094.0,1645144.0,0.0,1.0,0.07073897123336792,0.06836718320846558,0.07082223892211914,0.07760483026504517,39.05999755859375,19.57998657226562,1.095999717712402,86094.0,3,3,3,3,3,3,3,3
1987,6698.0,868.0,94575.0,1102.0,9302.0,6656.0,20070.0,41784.0,15323.0,1649364.0,0.0,1.0,0.07166856527328491,0.06839114427566528,0.06913787126541138,0.07509124279022217,39.26998901367188,19.75999450683594,1.13599967956543,94575.0,3,3,3,3,3,3,3,3
1988,6063.0,872.0,100051.0,916.0,8901.0,6971.0,20403.0,42161.0,20328.0,1657285.0,0.0,1.0,0.07259261608123779,0.06841492652893066,0.06746357679367065,0.07259261608123779,39.47998046875,19.93998718261719,1.182999610900879,100051.0,3,3,3,3,3,3,3,3
1989,6263.0,927.0,115602.0,784.0,10233.0,6562.0,21896.0,50609.0,25043.0,1652188.0,0.0,1.0,0.07351118326187134,0.0684385895729065,0.06579923629760742,0.07010883092880249,39.68997192382812,20.1199951171875,1.239999771118164,115602.0,3,3,3,3,3,3,3,3
1990,6651.0,935.0,114032.0,734.0,12806.0,7344.0,24144.0,42633.0,25868.0,1585577.0,0.0,1.0,0.07442432641983032,0.06846213340759277,0.06414473056793213,0.06763976812362671,39.89999389648438,20.29998779296875,1.306999206542969,114032.0,3,3,3,3,3,3,3,3
1970,943.0,240.0,50950.0,206.0,1395.0,1891.0,14097.0,28639.0,4659.0,584000.0,0.0,1.0,0.08724421262741089,0.1017000675201416,0.1065865755081177,0.09437030553817749,4.699996948242188,11.0,0.3880000114440918,50950.0,2,1,1,1,2,2,2,2
1971,1052.0,249.0,51175.0,216.0,1304.0,2326.0,13348.0,29594.0,4332.0,601666.5,0.0,1.0,0.08549940586090088,0.09761780500411987,0.102408230304718,0.0938003659248352,4.709999084472656,10.90999603271484,0.4049999713897705,51175.0,2,1,1,2,2,2,2,2
1972,1184.0,267.0,51625.0,256.0,1292.0,2643.0,15359.0,27881.0,4111.0,609400.0,0.0,1.0,0.0839267373085022,0.09393811225891113,0.09864187240600586,0.09328657388687134,4.719997406005859,10.81999969482422,0.4179999828338623,51625.0,2,1,1,2,2,2,2,2
1973,1307.0,265.0,61646.0,264.0,1701.0,2580.0,19328.0,32139.0,5568.0,712900.0,0.0,1.0,0.08250176906585693,0.09060418605804443,0.09522950649261475,0.09282106161117554,4.729999542236328,10.72999572753906,0.4440000057220459,61646.0,2,1,1,2,3,3,2,2
1974,1342.0,254.0,77321.0,310.0,2436.0,2492.0,25048.0,40659.0,6287.0,742984.0,0.0,1.0,0.08120477199554443,0.08756953477859497,0.09212338924407959,0.09239739179611206,4.739997863769531,10.63999938964844,0.492999792098999,77321.0,3,1,2,2,3,3,2,3
1975,1527.0,374.0,75720.0,311.0,1938.0,2325.0,23338.0,42635.0,5098.0,668046.0,0.0,1.0,0.08001917600631714,0.08479553461074829,0.08928412199020386,0.0920100212097168,4.75,10.54999542236328,0.5379996299743652,75720.0,3,1,1,2,3,3,2,3
1976,1559.0,364.0,71957.0,240.0,1485.0,2078.0,21501.0,42566.0,4034.0,669005.0,0.0,1.0,0.07893121242523193,0.08224999904632568,0.08667868375778198,0.09165465831756592,4.759998321533203,10.45999908447266,0.5689997673034668,71957.0,3,1,1,2,3,3,1,3
1977,1532.0,469.0,68324.0,316.0,1594.0,2315.0,20714.0,39156.0,4159.0,682200.0,0.0,1.0,0.07792931795120239,0.07990586757659912,0.08427935838699341,0.09132730960845947,4.769996643066406,10.3699951171875,0.6059999465942383,68324.0,3,1,1,2,3,3,2,3
1978,1528.0,523.0,71575.0,463.0,2031.0,2819.0,20340.0,41125.0,4709.0,696763.0,0.0,1.0,0.07700365781784058,0.0777401328086853,0.08206266164779663,0.09102493524551392,4.779998779296875,10.27999877929688,0.6519999504089355,71575.0,3,2,1,2,3,3,2,3
1979,1597.0,570.0,75147.0,477.0,2337.0,2898.0,19715.0,44344.0,5285.0,718216.0,0.0,1.0,0.07614588737487793,0.07573318481445312,0.08000844717025757,0.0907447338104248,4.789997100830078,10.18999481201172,0.7259998321533203,75147.0,3,2,2,2,3,3,2,3
1980,1622.0,640.0,88523.0,485.0,3037.0,3395.0,24137.0,51598.0,5768.0,772884.0,0.0,1.0,0.07534873485565186,0.07386809587478638,0.07809948921203613,0.09048432111740112,4.799999237060547,10.09999847412109,0.8239998817443848,88523.0,3,2,2,2,3,3,2,3
1981,1658.0,620.0,81370.0,408.0,2696.0,3119.0,23052.0,46977.0,5022.0,794983.0,0.0,1.0,0.07626223564147949,0.07400083541870117,0.07664304971694946,0.08757257461547852,4.840000152587891,10.26999664306641,0.9089999198913574,81370.0,3,2,2,2,3,3,2,3
1982,1621.0,694.0,75654.0,431.0,2402.0,2503.0,21482.0,44347.0,4394.0,814054.0,0.0,1.0,0.07710760831832886,0.07412368059158325,0.0752953290939331,0.08487808704376221,4.879997253417969,10.43999481201172,0.9649996757507324,75654.0,3,2,2,2,3,3,2,3
1983,1635.0,633.0,68692.0,499.0,1971.0,2717.0,18771.0,39933.0,4718.0,843415.0,0.0,1.0,0.07789218425750732,0.0742376446723938,0.07404452562332153,0.0823773741722107,4.919998168945312,10.60999298095703,0.995999813079834,68692.0,3,2,1,2,3,3,2,3
1984,1648.0,631.0,71279.0,525.0,2106.0,3640.0,19340.0,41128.0,4439.0,870279.0,0.0,1.0,0.07862222194671631,0.074343740940094,0.0728805661201477,0.08005028963088989,4.959999084472656,10.77999877929688,1.038999557495117,71279.0,3,3,2,2,3,3,2,3
1985,1704.0,656.0,82523.0,635.0,2425.0,4372.0,23346.0,46743.0,4913.0,890746.0,0.0,1.0,0.0793033242225647,0.07444274425506592,0.07179468870162964,0.07787936925888062,5.0,10.94999694824219,1.07599925994873,82523.0,3,3,2,3,3,3,2,3
1986,1725.0,665.0,89374.0,567.0,2972.0,5577.0,25586.0,48896.0,5654.0,927055.0,0.0,1.0,0.07994019985198975,0.07453525066375732,0.07077932357788086,0.07584941387176514,5.039997100830078,11.1199951171875,1.095999717712402,89374.0,3,3,2,3,3,3,2,3
1987,1803.0,642.0,83960.0,503.0,2287.0,5280.0,21185.0,48700.0,5894.0,933177.0,0.0,1.0,0.08053702116012573,0.07462197542190552,0.0698278546333313,0.07394707202911377,5.079998016357422,11.28999328613281,1.13599967956543,83960.0,3,3,2,3,3,3,2,3
1988,1801.0,678.0,87080.0,445.0,2518.0,5408.0,20841.0,51147.0,6615.0,951717.0,0.0,1.0,0.08109748363494873,0.0747033953666687,0.06893432140350342,0.07216072082519531,5.119998931884766,11.45999908447266,1.182999610900879,87080.0,3,2,2,3,3,3,2,3
1989,1917.0,697.0,102359.0,399.0,2615.0,5341.0,23013.0,58160.0,12705.0,941948.0,0.0,1.0,0.08162474632263184,0.07478004693984985,0.06809371709823608,0.07048004865646362,5.159999847412109,11.62999725341797,1.239999771118164,102359.0,3,2,2,3,3,3,3,3
1990,1940.0,688.0,105779.0,512.0,3383.0,6642.0,24682.0,52912.0,17520.0,983403.0,0.0,1.0,0.08212172985076904,0.07485222816467285,0.06730133295059204,0.06889593601226807,5.199996948242188,11.79999542236328,1.306999206542969,105779.0,3,3,2,3,3,3,3,3
1970,1739.0,29.0,32743.0,246.0,2690.0,1646.0,8432.0,10918.0,8748.0,520000.0,0.0,1.0,0.0737537145614624,0.0886237621307373,0.1001278162002563,0.09169149398803711,20.19999694824219,18.19999694824219,0.3880000114440918,32743.0,1,1,2,1,1,0,3,1
1971,1661.0,36.0,31702.0,279.0,2556.0,1910.0,9489.0,10871.0,6532.0,506333.25,0.0,1.0,0.0722203254699707,0.08610737323760986,0.09776204824447632,0.09119981527328491,20.57998657226562,17.92999267578125,0.4049999713897705,31702.0,1,1,2,1,1,0,2,1
1972,1588.0,33.0,28186.0,298.0,2646.0,1827.0,7824.0,9414.0,6128.0,510600.0,0.0,1.0,0.07066953182220459,0.08356243371963501,0.09536939859390259,0.09070265293121338,20.95999145507812,17.65998840332031,0.4179999828338623,28186.0,0,1,2,1,1,0,2,0
1973,1551.0,30.0,26224.0,274.0,2647.0,1847.0,6988.0,7792.0,6628.0,498272.0,0.0,1.0,0.06910103559494019,0.08098840713500977,0.09294945001602173,0.09019970893859863,21.33999633789062,17.38999938964844,0.4440000057220459,26224.0,0,1,2,1,0,0,2,0
1974,1465.0,23.0,29253.0,274.0,2501.0,1611.0,8989.0,9190.0,6618.0,483697.0,0.0,1.0,0.06751453876495361,0.0783848762512207,0.09050172567367554,0.08969104290008545,21.71998596191406,17.1199951171875,0.492999792098999,29253.0,1,1,2,1,1,0,2,1
1975,1411.0,23.0,32005.0,237.0,2744.0,1923.0,8688.0,11699.0,6651.0,479083.0,0.0,1.0,0.065909743309021,0.07575124502182007,0.08802574872970581,0.0891764760017395,22.09999084472656,16.84999084472656,0.5379996299743652,32005.0,1,1,2,1,1,0,2,1
